,date,mintemp,maxtemp,meantemp,minpres,maxpres,meanpres,maxhumi,minhumi,meanhumi,meanwdspd,maxdewpt,mindewpt,meandewpt,N_wd,NW_wd,W_wd,SW_wd,S_wd,SE_wd,E_wd,NE_wd,nocld,little,some,much,cloudy,rain
2780,8.05.2020,8.0,34.0,19.305555555555557,750.1,760.5,755.5500000000001,100.0,14.0,57.208333333333336,3.013888888888889,15.0,-2.0,8.270833333333334,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2781,9.05.2020,10.0,31.0,20.902097902097903,751.6,759.0,755.0713286713285,100.0,15.0,56.33566433566433,2.370629370629371,18.0,1.0,10.321678321678322,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2782,10.05.2020,9.0,27.0,19.5625,755.4,759.7,757.5020833333333,100.0,12.0,40.583333333333336,5.604166666666667,13.0,-6.0,0.8125,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2783,11.05.2020,12.0,30.0,22.52173913043478,747.0,759.7,754.236956521739,51.0,11.0,19.934782608695652,6.326086956521739,3.0,-10.0,-3.217391304347826,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2784,12.05.2020,13.0,28.0,21.23913043478261,754.6,757.7,756.2108695652175,72.0,10.0,26.434782608695652,4.978260869565218,8.0,-7.0,-0.8043478260869565,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2785,13.05.2020,9.0,31.0,21.270833333333332,753.1,758.2,755.7979166666668,94.0,24.0,53.645833333333336,2.5208333333333335,15.0,7.0,9.979166666666666,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2786,14.05.2020,19.0,31.0,24.375,750.8,754.6,753.125,73.0,25.0,48.708333333333336,3.6458333333333335,15.0,8.0,11.916666666666666,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2787,15.05.2020,17.0,22.0,19.244444444444444,753.1,754.6,754.1155555555556,83.0,56.0,69.44444444444444,3.066666666666667,15.0,9.0,13.377777777777778,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2788,16.05.2020,12.0,22.0,17.145833333333332,750.1,754.6,752.7895833333333,94.0,51.0,72.10416666666667,2.0833333333333335,14.0,5.0,11.875,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2789,17.05.2020,8.0,22.0,15.5,752.3,753.9,753.0,82.0,23.0,47.041666666666664,2.875,6.0,-1.0,2.8958333333333335,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2790,18.05.2020,8.0,28.0,19.479166666666668,750.1,754.6,753.0020833333333,76.0,14.0,33.958333333333336,4.395833333333333,4.0,-2.0,0.8958333333333334,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2791,19.05.2020,13.0,31.0,23.27659574468085,751.6,755.4,753.5553191489362,59.0,15.0,32.40425531914894,2.9361702127659575,10.0,1.0,4.404255319148936,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2792,20.05.2020,15.0,31.0,23.851063829787233,753.1,756.9,754.8595744680849,77.0,24.0,44.744680851063826,2.7872340425531914,12.0,8.0,10.042553191489361,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2793,21.05.2020,15.0,24.0,19.25,751.6,756.2,754.6083333333332,100.0,43.0,69.125,2.2291666666666665,17.0,8.0,12.958333333333334,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2794,22.05.2020,15.0,29.0,22.083333333333332,751.6,754.6,753.2541666666666,100.0,25.0,59.916666666666664,2.625,17.0,6.0,12.166666666666666,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2795,23.05.2020,15.0,26.0,20.75,754.6,757.7,755.9354166666667,94.0,30.0,58.625,3.1875,15.0,6.0,11.270833333333334,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2796,24.05.2020,13.0,30.0,22.854166666666668,756.2,759.7,758.0541666666667,94.0,20.0,45.6875,2.3958333333333335,13.0,4.0,8.666666666666666,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2797,25.05.2020,16.0,23.0,19.416666666666668,756.9,759.7,757.9791666666666,83.0,40.0,57.979166666666664,2.0625,14.0,7.0,10.6875,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2798,26.05.2020,13.0,29.0,22.934782608695652,755.4,758.2,756.9065217391304,100.0,15.0,45.06521739130435,3.0434782608695654,14.0,0.0,7.043478260869565,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2799,27.05.2020,17.0,30.0,24.145833333333332,753.1,756.2,755.2041666666668,73.0,18.0,35.375,3.6458333333333335,13.0,2.0,6.729166666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2800,28.05.2020,14.0,34.0,23.770833333333332,751.6,756.2,754.2666666666665,88.0,23.0,50.791666666666664,2.4583333333333335,15.0,9.0,11.5,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2801,29.05.2020,17.0,29.0,23.395833333333332,754.6,756.9,755.4250000000002,83.0,45.0,58.1875,2.25,18.0,12.0,14.520833333333334,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2802,30.05.2020,18.0,32.0,23.416666666666668,754.6,758.2,756.8083333333333,94.0,27.0,64.04166666666667,3.5208333333333335,19.0,10.0,15.125,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2803,31.05.2020,13.0,28.0,20.645833333333332,754.6,757.7,755.7979166666668,94.0,15.0,57.9375,4.1875,17.0,-2.0,9.375,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2804,1.06.2020,11.0,36.0,25.381944444444443,750.1,756.9,753.1493055555555,94.0,24.0,57.173611111111114,2.9930555555555554,21.0,9.0,15.131944444444445,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2805,2.06.2020,16.0,35.0,26.893617021276597,747.8,754.6,751.5035460992909,88.0,24.0,51.56028368794326,3.127659574468085,19.0,9.0,15.106382978723405,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2806,3.06.2020,17.0,37.0,26.875,746.3,754.6,750.8041666666668,94.0,11.0,52.40277777777778,3.388888888888889,21.0,0.0,14.13888888888889,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2807,4.06.2020,16.0,36.0,26.345070422535212,750.1,757.7,753.5422535211268,94.0,16.0,42.485915492957744,3.4859154929577465,19.0,1.0,10.788732394366198,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2808,5.06.2020,16.0,38.0,25.669014084507044,750.1,757.7,754.1366197183098,94.0,12.0,52.07746478873239,2.647887323943662,21.0,3.0,12.82394366197183,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2809,6.06.2020,15.0,37.0,25.426573426573427,751.6,757.7,754.0391608391609,94.0,15.0,53.40559440559441,2.4195804195804196,20.0,5.0,13.6993006993007,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2810,7.06.2020,17.0,36.0,27.21276595744681,750.8,755.4,752.9262411347518,94.0,29.0,52.276595744680854,2.4893617021276597,22.0,9.0,15.74468085106383,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2811,8.06.2020,20.0,38.0,27.83916083916084,751.6,756.2,753.8468531468532,94.0,15.0,51.50349650349651,2.93006993006993,21.0,7.0,15.601398601398602,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2812,9.06.2020,19.0,34.0,25.95035460992908,750.1,758.2,754.5382978723404,83.0,28.0,58.02127659574468,2.4539007092198584,19.0,12.0,16.46808510638298,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2813,10.06.2020,20.0,34.0,26.375,751.6,757.7,754.5729166666666,94.0,30.0,60.25,2.6458333333333335,20.0,14.0,16.916666666666668,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2814,11.06.2020,19.0,31.0,25.041666666666668,753.1,754.6,753.8520833333332,94.0,31.0,63.291666666666664,2.4583333333333335,21.0,11.0,17.020833333333332,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2815,12.06.2020,20.0,35.0,27.666666666666668,749.3,754.6,751.4955555555556,78.0,26.0,49.977777777777774,2.422222222222222,18.0,13.0,15.422222222222222,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2816,13.06.2020,23.0,33.0,28.0625,750.1,753.9,751.2541666666666,78.0,19.0,49.645833333333336,3.0,19.0,3.0,15.270833333333334,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2817,14.06.2020,19.0,36.0,29.340425531914892,753.1,757.7,755.5936170212766,57.0,16.0,26.29787234042553,4.276595744680851,12.0,5.0,7.170212765957447,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2818,15.06.2020,17.0,38.0,29.479166666666668,752.3,756.2,754.2145833333334,73.0,12.0,32.208333333333336,2.4583333333333335,13.0,3.0,8.479166666666666,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2819,16.06.2020,21.0,37.0,29.208333333333332,751.6,755.4,753.4083333333333,57.0,15.0,35.9375,3.5,15.0,5.0,11.3125,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2820,17.06.2020,22.0,32.0,27.31111111111111,750.8,752.3,751.7511111111112,61.0,29.0,42.577777777777776,3.422222222222222,14.0,12.0,13.177777777777777,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2821,18.06.2020,21.0,32.0,25.5,751.6,755.4,752.9625,69.0,36.0,53.6875,2.7291666666666665,17.0,14.0,15.083333333333334,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2822,19.06.2020,19.0,34.0,27.148936170212767,753.1,756.2,754.821276595745,83.0,28.0,49.638297872340424,3.595744680851064,16.0,12.0,14.53191489361702,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2823,20.06.2020,22.0,33.0,28.708333333333332,751.6,754.6,753.1979166666666,61.0,40.0,48.8125,3.0625,19.0,13.0,16.75,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2824,21.06.2020,25.0,36.0,30.375,750.1,753.1,751.7416666666667,65.0,28.0,46.375,3.5,18.0,15.0,17.041666666666668,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2825,22.06.2020,23.0,34.0,28.8125,751.6,753.1,752.5854166666664,74.0,34.0,51.916666666666664,3.7083333333333335,19.0,16.0,17.5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2826,23.06.2020,22.0,31.0,25.8125,751.6,754.6,752.8604166666668,89.0,46.0,65.22916666666667,2.8541666666666665,21.0,16.0,18.541666666666668,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2827,24.06.2020,20.0,30.0,24.625,750.8,754.6,752.3770833333332,94.0,48.0,66.0625,2.5833333333333335,19.0,17.0,17.520833333333332,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2828,25.06.2020,19.0,28.0,22.95744680851064,750.1,753.9,752.1000000000001,94.0,58.0,78.72340425531915,2.6382978723404253,21.0,17.0,18.829787234042552,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2829,26.06.2020,18.0,29.0,23.19148936170213,751.6,754.6,752.9148936170211,94.0,51.0,73.53191489361703,1.4893617021276595,20.0,16.0,17.78723404255319,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2830,27.06.2020,21.0,34.0,27.375,752.3,754.6,753.4104166666666,94.0,34.0,64.0625,1.9791666666666667,21.0,16.0,19.145833333333332,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2831,28.06.2020,22.0,32.0,27.708333333333332,752.3,755.4,753.9041666666668,83.0,38.0,56.708333333333336,2.2708333333333335,21.0,15.0,17.75,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2832,29.06.2020,22.0,28.0,24.958333333333332,750.1,752.3,751.3333333333334,78.0,48.0,64.72916666666667,1.5416666666666667,19.0,16.0,17.666666666666668,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2833,30.06.2020,20.0,35.0,28.270833333333332,750.1,752.3,751.2770833333334,78.0,23.0,46.875,2.3958333333333335,18.0,11.0,14.3125,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2834,1.07.2020,20.0,35.0,26.736842105263158,750.8,756.9,754.7578947368421,100.0,32.0,70.52631578947368,2.2263157894736842,25.0,15.0,20.189473684210526,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2835,2.07.2020,21.0,33.0,25.732394366197184,753.9,756.9,755.5894366197183,100.0,38.0,71.95070422535211,2.007042253521127,23.0,14.0,19.774647887323944,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2836,3.07.2020,20.0,33.0,25.612676056338028,753.9,758.2,756.0880281690141,100.0,41.0,71.1056338028169,1.8873239436619718,22.0,17.0,19.3943661971831,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2837,4.07.2020,19.0,38.0,27.914893617021278,750.8,756.9,754.4056737588653,94.0,24.0,60.47517730496454,2.4184397163120566,21.0,13.0,18.319148936170212,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2838,5.07.2020,21.0,35.0,27.542857142857144,746.3,754.6,751.5347517730498,94.0,26.0,62.50714285714286,1.8865248226950355,22.0,13.0,18.814285714285713,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2839,6.07.2020,19.0,35.0,25.944444444444443,747.8,755.4,751.8125,100.0,40.0,69.29166666666667,2.4097222222222223,22.0,13.0,19.32638888888889,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2840,7.07.2020,20.0,35.0,25.577464788732396,751.6,755.4,753.855633802817,100.0,16.0,70.53521126760563,2.3943661971830985,22.0,5.0,18.549295774647888,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2841,8.07.2020,20.0,33.0,24.830985915492956,751.6,756.9,754.150704225352,100.0,32.0,77.61267605633803,1.9577464788732395,23.0,14.0,20.049295774647888,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2842,9.07.2020,19.0,34.0,24.382978723404257,750.1,757.7,753.7780141843972,100.0,28.0,79.22695035460993,1.7801418439716312,25.0,12.0,19.97872340425532,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2843,10.07.2020,20.0,25.0,22.52173913043478,752.3,754.6,753.2152173913043,100.0,65.0,81.04347826086956,1.8695652173913044,21.0,18.0,18.934782608695652,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2844,11.07.2020,21.0,26.0,23.416666666666668,753.9,756.2,755.1541666666666,100.0,74.0,87.47916666666667,1.2708333333333333,22.0,20.0,21.145833333333332,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2845,12.07.2020,22.0,28.0,24.595744680851062,754.6,756.2,755.5021276595744,100.0,62.0,83.95744680851064,1.297872340425532,23.0,20.0,21.51063829787234,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2846,13.07.2020,22.0,31.0,25.25,753.9,756.2,755.3625000000001,94.0,43.0,76.45833333333333,1.6041666666666667,22.0,17.0,20.354166666666668,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2847,14.07.2020,20.0,34.0,27.347826086956523,753.1,756.2,754.663043478261,94.0,38.0,63.84782608695652,2.347826086956522,21.0,16.0,19.065217391304348,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2848,15.07.2020,21.0,35.0,28.51063829787234,750.8,753.9,752.8212765957448,94.0,34.0,60.59574468085106,2.1914893617021276,21.0,16.0,19.170212765957448,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2849,16.07.2020,22.0,35.0,28.645833333333332,750.8,753.1,752.0166666666668,89.0,41.0,63.1875,2.8125,22.0,19.0,20.5,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2850,17.07.2020,21.0,30.0,27.020833333333332,751.6,753.9,752.5958333333333,100.0,52.0,70.14583333333333,2.8333333333333335,22.0,19.0,20.833333333333332,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2851,18.07.2020,20.0,26.0,23.375,752.3,754.6,753.0479166666668,100.0,69.0,87.0625,1.8958333333333333,22.0,19.0,21.0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2852,19.07.2020,20.0,34.0,25.80851063829787,750.1,753.9,752.0063829787234,100.0,28.0,69.53191489361703,1.6170212765957446,21.0,12.0,18.5531914893617,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2853,20.07.2020,19.0,35.0,27.106382978723403,751.6,755.4,753.2936170212765,94.0,39.0,66.70212765957447,1.702127659574468,22.0,17.0,19.70212765957447,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2854,21.07.2020,23.0,34.0,29.043478260869566,754.6,756.9,755.9499999999999,83.0,36.0,56.73913043478261,2.9347826086956523,22.0,16.0,19.08695652173913,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2855,22.07.2020,21.0,33.0,27.361702127659573,753.9,756.9,755.3276595744683,94.0,38.0,61.638297872340424,2.2127659574468086,22.0,14.0,18.680851063829788,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2856,23.07.2020,20.0,33.0,27.659574468085108,754.6,756.9,755.8425531914893,88.0,41.0,58.95744680851064,1.851063829787234,20.0,17.0,18.27659574468085,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2857,24.07.2020,21.0,38.0,30.979166666666668,753.1,756.9,755.1791666666668,94.0,24.0,49.270833333333336,2.4791666666666665,21.0,13.0,17.208333333333332,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2858,25.07.2020,22.0,35.0,28.53191489361702,752.3,754.6,753.3510638297873,89.0,26.0,57.06382978723404,1.553191489361702,22.0,13.0,18.29787234042553,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2859,26.07.2020,21.0,29.0,23.854166666666668,753.1,755.4,754.4958333333334,100.0,40.0,74.70833333333333,2.6666666666666665,21.0,13.0,18.5625,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2860,27.07.2020,21.0,24.0,22.304347826086957,753.9,755.4,754.7934782608694,100.0,83.0,91.43478260869566,1.565217391304348,22.0,20.0,20.82608695652174,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2861,28.07.2020,22.0,30.0,23.76086956521739,754.6,756.9,755.4978260869566,100.0,66.0,88.93478260869566,1.4565217391304348,23.0,21.0,21.717391304347824,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2862,29.07.2020,21.0,30.0,25.638297872340427,755.4,757.7,756.7297872340426,100.0,62.0,83.19148936170212,1.3829787234042554,25.0,20.0,22.382978723404257,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2863,30.07.2020,24.0,34.0,28.5625,754.6,757.7,756.3812499999999,100.0,47.0,76.75,1.8333333333333333,25.0,21.0,23.625,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2864,31.07.2020,23.0,33.0,26.895833333333332,753.9,756.9,755.5,94.0,56.0,81.70833333333333,2.125,25.0,22.0,23.291666666666668,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2865,1.08.2020,18.0,36.0,25.242105263157896,750.8,763.5,756.7557894736842,100.0,36.0,75.63157894736842,2.2263157894736842,25.0,16.0,20.194736842105264,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2866,2.08.2020,18.0,34.0,25.58450704225352,748.5,760.5,754.6056338028169,100.0,47.0,74.54225352112677,2.3943661971830985,26.0,16.0,20.323943661971832,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2867,3.08.2020,19.0,36.0,26.4375,747.8,756.2,751.0256944444445,100.0,27.0,74.11111111111111,2.3402777777777777,24.0,14.0,20.59027777777778,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2868,4.08.2020,20.0,37.0,27.916666666666668,748.5,753.9,750.7173611111112,100.0,31.0,69.78472222222223,2.3125,25.0,17.0,21.118055555555557,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2869,5.08.2020,20.0,35.0,26.631205673758867,750.8,755.4,753.1539007092199,100.0,36.0,78.97872340425532,1.7872340425531914,26.0,18.0,22.24113475177305,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2870,6.08.2020,21.0,32.0,26.014084507042252,752.3,756.9,754.6035211267606,100.0,55.0,81.73239436619718,1.7394366197183098,24.0,21.0,22.443661971830984,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2871,7.08.2020,22.0,33.0,26.448529411764707,749.3,756.9,753.2647058823529,100.0,46.0,78.49264705882354,1.7647058823529411,25.0,17.0,22.00735294117647,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2872,8.08.2020,19.0,32.0,25.29787234042553,747.8,756.9,753.1453900709222,100.0,43.0,76.80141843971631,2.368794326241135,24.0,17.0,20.50354609929078,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2873,9.08.2020,20.0,35.0,25.8,745.5,761.2,754.2546099290781,94.0,39.0,74.36428571428571,2.1702127659574466,23.0,17.0,20.442857142857143,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2874,10.08.2020,20.0,33.0,26.333333333333332,748.5,750.8,750.2208333333334,94.0,38.0,70.75,2.2083333333333335,22.0,17.0,19.895833333333332,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2875,11.08.2020,23.0,36.0,29.3125,750.8,755.4,753.3625000000001,100.0,36.0,68.60416666666667,1.9166666666666667,25.0,18.0,22.229166666666668,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2876,12.08.2020,22.0,31.0,26.02173913043478,750.8,756.2,754.8239130434783,100.0,66.0,84.43478260869566,2.5,26.0,21.0,23.065217391304348,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2877,13.08.2020,22.0,33.0,26.729166666666668,747.8,751.6,749.4270833333334,100.0,55.0,80.66666666666667,2.6666666666666665,24.0,22.0,22.770833333333332,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2878,14.08.2020,24.0,35.0,29.270833333333332,749.3,750.8,750.1749999999998,100.0,44.0,74.64583333333333,2.0208333333333335,25.0,21.0,23.6875,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2879,15.08.2020,23.0,31.0,26.533333333333335,750.8,755.4,752.8,100.0,70.0,85.11111111111111,2.088888888888889,26.0,21.0,23.733333333333334,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2880,16.08.2020,23.0,28.0,25.130434782608695,754.6,756.9,755.5304347826086,100.0,74.0,85.47826086956522,1.891304347826087,23.0,22.0,22.434782608695652,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2881,17.08.2020,24.0,26.0,25.047619047619047,755.4,756.9,756.0571428571429,94.0,84.0,89.35714285714286,1.8333333333333333,24.0,22.0,23.11904761904762,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2882,18.08.2020,21.0,26.0,23.425531914893618,754.6,756.9,755.7957446808509,100.0,78.0,90.38297872340425,2.978723404255319,24.0,18.0,21.74468085106383,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2883,19.08.2020,21.0,26.0,23.23404255319149,756.9,761.2,758.2361702127662,94.0,61.0,76.76595744680851,2.021276595744681,21.0,17.0,18.80851063829787,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2884,20.08.2020,19.0,28.0,23.083333333333332,761.2,763.5,761.9791666666666,100.0,54.0,78.625,1.75,21.0,17.0,18.895833333333332,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2885,21.08.2020,18.0,29.0,23.319148936170212,760.5,763.5,762.0234042553193,94.0,45.0,71.80851063829788,1.9574468085106382,19.0,16.0,17.46808510638298,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2886,22.08.2020,18.0,28.0,23.395833333333332,756.2,760.5,758.6750000000001,94.0,51.0,70.54166666666667,2.3958333333333335,19.0,16.0,17.354166666666668,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2887,23.08.2020,19.0,29.0,23.645833333333332,750.8,756.2,753.4541666666668,100.0,55.0,79.4375,1.875,22.0,18.0,19.583333333333332,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2888,24.08.2020,20.0,34.0,25.395833333333332,748.5,750.8,749.7062499999998,100.0,39.0,72.52083333333333,3.3958333333333335,21.0,18.0,19.3125,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2889,25.08.2020,20.0,35.0,27.0625,750.8,753.9,751.8875000000002,100.0,36.0,72.0625,1.5625,23.0,18.0,20.708333333333332,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2890,26.08.2020,21.0,29.0,25.458333333333332,752.3,754.6,753.31875,100.0,66.0,82.5625,1.5,24.0,21.0,22.104166666666668,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2891,27.08.2020,22.0,31.0,26.369565217391305,749.3,752.3,750.4652173913042,100.0,52.0,73.80434782608695,2.0869565217391304,23.0,17.0,20.956521739130434,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2892,28.08.2020,19.0,32.0,25.543478260869566,752.3,755.4,753.5782608695654,94.0,43.0,70.6086956521739,2.108695652173913,21.0,17.0,19.217391304347824,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2893,29.08.2020,22.0,30.0,25.93617021276596,755.4,758.2,756.7212765957448,94.0,62.0,80.2127659574468,1.872340425531915,23.0,21.0,22.06382978723404,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2894,30.08.2020,24.0,30.0,26.041666666666668,756.9,759.0,758.0,94.0,66.0,81.27083333333333,2.1666666666666665,23.0,20.0,22.4375,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2895,31.08.2020,19.0,25.0,22.645833333333332,756.2,759.7,757.9166666666666,94.0,61.0,82.04166666666667,2.8958333333333335,22.0,17.0,19.291666666666668,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2896,1.09.2020,14.0,34.0,22.37226277372263,753.9,764.3,759.9919708029197,100.0,24.0,65.31386861313868,2.678832116788321,19.0,10.0,14.686131386861314,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2897,2.09.2020,15.0,28.0,21.581560283687942,756.2,765.8,761.8205673758865,100.0,26.0,63.673758865248224,2.645390070921986,18.0,5.0,13.446808510638299,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2898,3.09.2020,15.0,30.0,20.416666666666668,753.9,765.0,760.9541666666667,100.0,25.0,73.35416666666667,2.4305555555555554,18.0,8.0,14.57638888888889,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2899,4.09.2020,14.0,30.0,21.09090909090909,753.1,763.5,758.9986013986014,100.0,27.0,74.3076923076923,1.9230769230769231,19.0,9.0,15.475524475524475,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2900,5.09.2020,14.0,31.0,20.496503496503497,753.1,763.5,757.8342657342658,100.0,33.0,77.8951048951049,1.8251748251748252,19.0,13.0,15.881118881118882,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2901,6.09.2020,13.0,30.0,21.692857142857143,754.6,765.0,758.9578571428569,100.0,20.0,63.57142857142857,3.05,21.0,1.0,12.785714285714286,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2902,7.09.2020,13.0,32.0,21.91549295774648,753.1,765.0,758.8788732394365,100.0,19.0,57.99295774647887,3.204225352112676,18.0,2.0,11.73943661971831,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2903,8.09.2020,11.0,31.0,21.53900709219858,756.2,762.8,759.3978723404254,100.0,19.0,61.758865248226954,2.5602836879432624,18.0,2.0,12.106382978723405,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2904,9.09.2020,10.0,31.0,19.766423357664234,754.6,764.3,760.3226277372263,100.0,26.0,64.88321167883211,2.372262773722628,18.0,6.0,11.788321167883211,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2905,10.09.2020,17.0,24.0,21.130434782608695,755.4,759.7,757.6630434782609,83.0,44.0,64.97826086956522,3.0,17.0,9.0,13.934782608695652,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2906,11.09.2020,18.0,26.0,22.195652173913043,759.0,763.5,761.2130434782609,88.0,51.0,64.67391304347827,3.0,16.0,14.0,14.891304347826088,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2907,12.09.2020,18.0,27.0,21.659574468085108,763.5,765.8,764.9638297872341,100.0,48.0,71.48936170212765,2.5106382978723403,18.0,13.0,15.872340425531915,1,0,0,0,0,0,0,0,1,0,0,0,0,0
